seed,condition,task,a,b,attempt,proposed_class,verifier_pass
41680,validated_hard,ZORP,8,6,1,1,0
41680,validated_hard,ZORP,8,6,2,3,0
41680,validated_hard,ZORP,8,6,3,0,0
41680,validated_hard,ZORP,4,15,0,2,0
41680,validated_hard,ZORP,4,15,1,2,0
41680,validated_hard,ZORP,4,15,2,2,0
41680,validated_hard,ZORP,4,15,3,3,0
41680,validated_hard,ZORP,4,4,0,0,0
41680,validated_hard,ZORP,4,4,1,2,0
41680,validated_hard,ZORP,4,4,2,0,0
41680,validated_hard,ZORP,4,4,3,0,0
41680,validated_hard,ZORP,3,2,0,1,1
41680,validated_hard,ZORP,5,8,0,2,0
41680,validated_hard,ZORP,5,8,1,2,0
41680,validated_hard,ZORP,5,8,2,3,0
41680,validated_hard,ZORP,5,8,3,1,1
41680,validated_hard,ZORP,10,5,0,3,0
41680,validated_hard,ZORP,10,5,1,3,0
41680,validated_hard,ZORP,10,5,2,2,0
41680,validated_hard,ZORP,10,5,3,3,0
41680,validated_dream,ZORP,15,7,0,2,1
41680,validated_dream,ZORP,12,7,0,1,0
41680,validated_dream,ZORP,12,7,1,0,1
41680,validated_dream,ZORP,15,5,0,1,0
41680,validated_dream,ZORP,15,5,1,2,0
41680,validated_dream,ZORP,15,5,2,0,0
41680,validated_dream,ZORP,15,5,3,3,1
41680,validated_dream,ZORP,8,7,0,3,0
41680,validated_dream,ZORP,8,7,1,2,0
41680,validated_dream,ZORP,8,7,2,2,0
41680,validated_dream,ZORP,8,7,3,1,0
41680,validated_dream,ZORP,13,6,0,2,0
41680,validated_dream,ZORP,13,6,1,3,0
41680,validated_dream,ZORP,13,6,2,1,0
41680,validated_dream,ZORP,13,6,3,0,1
41680,validated_dream,ZORP,13,4,0,1,1
41680,validated_dream,ZORP,14,4,0,0,0
41680,validated_dream,ZORP,14,4,1,1,0
41680,validated_dream,ZORP,14,4,2,0,0
41680,validated_dream,ZORP,14,4,3,2,1
41680,validated_dream,ZORP,14,6,0,0,0
41680,validated_dream,ZORP,14,6,1,1,0
41680,validated_dream,ZORP,14,6,2,0,0
41680,validated_dream,ZORP,14,6,3,1,0
41680,validated_dream,ZORP,15,0,0,2,0
41680,validated_dream,ZORP,15,0,1,1,0
41680,validated_dream,ZORP,15,0,2,0,1
41680,validated_dream,ZORP,15,6,0,0,0
41680,validated_dream,ZORP,15,6,1,1,1
41680,validated_dream,ZORP,7,9,0,3,1
41680,validated_dream,ZORP,7,12,0,0,1
41680,validated_dream,ZORP,15,1,0,0,0
41680,validated_dream,ZORP,15,1,1,1,0
41680,validated_dream,ZORP,15,1,2,0,0
41680,validated_dream,ZORP,15,1,3,0,0
41680,validated_dream,ZORP,7,11,0,0,0
41680,validated_dream,ZORP,7,11,1,0,0
41680,validated_dream,ZORP,7,11,2,0,0
41680,validated_dream,ZORP,7,11,3,3,0
41680,validated_dream,ZORP,5,13,0,1,0
41680,validated_dream,ZORP,5,13,1,2,1
41680,validated_dream,ZORP,15,2,0,3,0
41680,validated_dream,ZORP,15,2,1,3,0
41680,validated_dream,ZORP,15,2,2,1,1
41680,validated_dream,ZORP,9,7,0,3,1
41680,validated_dream,ZORP,13,0,0,0,0
41680,validated_dream,ZORP,13,0,1,2,0
41680,validated_dream,ZORP,13,0,2,1,1
41680,validated_dream,ZORP,11,6,0,1,1
41680,validated_dream,ZORP,14,0,0,1,0
41680,validated_dream,ZORP,14,0,1,0,0
41680,validated_dream,ZORP,14,0,2,0,0
41680,validated_dream,ZORP,14,0,3,0,0
41680,validated_dream,ZORP,13,1,0,0,0
41680,validated_dream,ZORP,13,1,1,1,0
41680,validated_dream,ZORP,13,1,2,1,0
41680,validated_dream,ZORP,13,1,3,1,0
41680,validated_dream,ZORP,12,6,0,0,0
41680,validated_dream,ZORP,12,6,1,2,1
41680,validated_dream,ZORP,11,4,0,1,0
41680,validated_dream,ZORP,11,4,1,3,0
41680,validated_dream,ZORP,11,4,2,2,0
41680,validated_dream,ZORP,11,4,3,0,1
41680,validated_dream,ZORP,2,13,0,1,0
41680,validated_dream,ZORP,2,13,1,0,1
41680,validated_dream,ZORP,11,0,0,2,0
41680,validated_dream,ZORP,11,0,1,2,0
41680,validated_dream,ZORP,11,0,2,1,0
41680,validated_dream,ZORP,11,0,3,1,0
41680,validated_dream,ZORP,9,5,0,3,0
41680,validated_dream,ZORP,9,5,1,3,0
41680,validated_dream,ZORP,9,5,2,0,0
41680,validated_dream,ZORP,9,5,3,2,1
41680,validated_dream,ZORP,8,6,0,2,1
41680,validated_dream,ZORP,4,15,0,3,0
41680,validated_dream,ZORP,4,15,1,2,0
41680,validated_dream,ZORP,4,15,2,2,0
41680,validated_dream,ZORP,4,15,3,3,0
41680,validated_dream,ZORP,5,8,0,0,0
41680,validated_dream,ZORP,5,8,1,2,0
41680,validated_dream,ZORP,5,8,2,3,0
41680,validated_dream,ZORP,5,8,3,1,1
41680,validated_dream,ZORP,10,5,0,2,0
41680,validated_dream,ZORP,10,5,1,3,0
41680,validated_dream,ZORP,10,5,2,3,0
41680,validated_dream,ZORP,10,5,3,0,1
41680,validated_dream,ZORP,9,3,0,0,0
41680,validated_dream,ZORP,9,3,1,1,0
41680,validated_dream,ZORP,9,3,2,0,0
41680,validated_dream,ZORP,9,3,3,0,0
41680,validated_dream,ZORP,1,14,0,3,0
41680,validated_dream,ZORP,1,14,1,0,1
41680,validated_dream,ZORP,5,12,0,2,0
41680,validated_dream,ZORP,5,12,1,0,0
41680,validated_dream,ZORP,5,12,2,2,0
41680,validated_dream,ZORP,5,12,3,2,0
41680,validated_dream,ZORP,4,11,0,0,1
41680,validated_dream,ZORP,6,15,0,1,1
41680,validated_dream,ZORP,9,4,0,3,0
41680,validated_dream,ZORP,9,4,1,0,0
41680,validated_dream,ZORP,9,4,2,2,0
41680,validated_dream,ZORP,9,4,3,1,1
41680,validated_dream,ZORP,2,14,0,1,0
41680,validated_dream,ZORP,2,14,1,0,0
41680,validated_dream,ZORP,2,14,2,2,0
41680,validated_dream,ZORP,2,14,3,0,0
41680,validated_dream,ZORP,10,3,0,2,0
41680,validated_dream,ZORP,10,3,1,2,0
41680,validated_dream,ZORP,10,3,2,3,0
41680,validated_dream,ZORP,10,3,3,2,0
41680,validated_dream,ZORP,5,9,0,1,0
41680,validated_dream,ZORP,5,9,1,2,1
41680,validated_dream,ZORP,10,4,0,2,1
41680,validated_dream,ZORP,0,13,0,1,1
41680,validated_dream,ZORP,4,8,0,0,0
41680,validated_dream,ZORP,4,8,1,2,0
41680,validated_dream,ZORP,4,8,2,0,0
41680,validated_dream,ZORP,4,8,3,0,0
41680,validated_dream,ZORP,2,9,0,2,0
41680,validated_dream,ZORP,2,9,1,3,0
41680,validated_dream,ZORP,2,9,2,1,0
41680,validated_dream,ZORP,2,9,3,1,0
41680,validated_dream,ZORP,3,8,0,1,0
41680,validated_dream,ZORP,3,8,1,0,1
41680,validated_dream,ZORP,2,8,0,1,0
41680,validated_dream,ZORP,2,8,1,3,0
41680,validated_dream,ZORP,2,8,2,0,0
41680,validated_dream,ZORP,2,8,3,3,0
41680,validated_dream,ZORP,6,12,0,1,0
41680,validated_dream,ZORP,6,12,1,0,0
41680,validated_dream,ZORP,6,12,2,0,0
41680,validated_dream,ZORP,6,12,3,2,1
41680,validated_dream,ZORP,6,8,0,3,0
41680,validated_dream,ZORP,6,8,1,0,0
41680,validated_dream,ZORP,6,8,2,1,0
41680,validated_dream,ZORP,6,8,3,0,0
41680,validated_dream,ZORP,2,11,0,2,0
41680,validated_dream,ZORP,2,11,1,3,0
41680,validated_dream,ZORP,2,11,2,1,1
41680,validated_hard_anchor,ZORP,14,13,0,0,1
41680,validated_hard_anchor,ZORP,15,7,0,3,0
41680,validated_hard_anchor,ZORP,15,7,1,0,0
41680,validated_hard_anchor,ZORP,15,7,2,3,0
41680,validated_hard_anchor,ZORP,15,7,3,0,0
41680,validated_hard_anchor,ZORP,12,7,0,0,1
41680,validated_hard_anchor,ZORP,7,3,0,2,1
41680,validated_hard_anchor,ZORP,13,15,0,3,1
41680,validated_hard_anchor,ZORP,15,5,0,1,0
41680,validated_hard_anchor,ZORP,15,5,1,0,0
41680,validated_hard_anchor,ZORP,15,5,2,3,1
41680,validated_hard_anchor,ZORP,15,14,0,3,0
41680,validated_hard_anchor,ZORP,15,14,1,2,0
41680,validated_hard_anchor,ZORP,15,14,2,2,0
41680,validated_hard_anchor,ZORP,15,14,3,3,0
41680,validated_hard_anchor,ZORP,8,7,0,2,0
41680,validated_hard_anchor,ZORP,8,7,1,0,1
41680,validated_hard_anchor,ZORP,14,11,0,3,0
41680,validated_hard_anchor,ZORP,14,11,1,0,0
41680,validated_hard_anchor,ZORP,14,11,2,3,0
41680,validated_hard_anchor,ZORP,14,11,3,1,1
41680,validated_hard_anchor,ZORP,13,6,0,1,0
41680,validated_hard_anchor,ZORP,13,6,1,3,0
41680,validated_hard_anchor,ZORP,13,6,2,2,0
41680,validated_hard_anchor,ZORP,13,6,3,1,0
41680,validated_hard_anchor,ZORP,13,4,0,2,0
41680,validated_hard_anchor,ZORP,13,4,1,3,0
41680,validated_hard_anchor,ZORP,13,4,2,2,0
41680,validated_hard_anchor,ZORP,13,4,3,0,0
41680,validated_hard_anchor,ZORP,14,4,0,1,0
41680,validated_hard_anchor,ZORP,14,4,1,2,1
41680,validated_hard_anchor,ZORP,14,6,0,0,0
41680,validated_hard_anchor,ZORP,14,6,1,3,1
41680,validated_hard_anchor,ZORP,15,0,0,1,0
41680,validated_hard_anchor,ZORP,15,0,1,0,1
41680,validated_hard_anchor,ZORP,15,6,0,0,0
41680,validated_hard_anchor,ZORP,15,6,1,2,0
41680,validated_hard_anchor,ZORP,15,6,2,3,0
41680,validated_hard_anchor,ZORP,15,6,3,0,0
41680,validated_hard_anchor,ZORP,7,9,0,2,0
41680,validated_hard_anchor,ZORP,7,9,1,1,0
41680,validated_hard_anchor,ZORP,7,9,2,1,0
41680,validated_hard_anchor,ZORP,7,9,3,0,0
41680,validated_hard_anchor,ZORP,13,10,0,0,1
41680,validated_hard_anchor,ZORP,7,12,0,0,1
41680,validated_hard_anchor,ZORP,15,1,0,2,0
41680,validated_hard_anchor,ZORP,15,1,1,0,0
41680,validated_hard_anchor,ZORP,15,1,2,1,0
41680,validated_hard_anchor,ZORP,15,1,3,1,0
41680,validated_hard_anchor,ZORP,7,11,0,0,0
41680,validated_hard_anchor,ZORP,7,11,1,0,0
41680,validated_hard_anchor,ZORP,7,11,2,2,1
41680,validated_hard_anchor,ZORP,11,14,0,2,0
41680,validated_hard_anchor,ZORP,11,14,1,3,0
41680,validated_hard_anchor,ZORP,11,14,2,0,0
41680,validated_hard_anchor,ZORP,11,14,3,1,1
41680,validated_hard_anchor,ZORP,5,13,0,3,0
41680,validated_hard_anchor,ZORP,5,13,1,2,1
41680,validated_hard_anchor,ZORP,15,2,0,1,1
41680,validated_hard_anchor,ZORP,9,7,0,3,1
41680,validated_hard_anchor,ZORP,12,15,0,2,0
41680,validated_hard_anchor,ZORP,12,15,1,3,0
41680,validated_hard_anchor,ZORP,12,15,2,1,0
41680,validated_hard_anchor,ZORP,12,15,3,0,1
41680,validated_hard_anchor,ZORP,11,9,0,3,1
41680,validated_hard_anchor,ZORP,13,0,0,1,1
41680,validated_hard_anchor,ZORP,11,6,0,1,1
41680,validated_hard_anchor,ZORP,14,0,0,0,0
41680,validated_hard_anchor,ZORP,14,0,1,0,0
41680,validated_hard_anchor,ZORP,14,0,2,1,0
41680,validated_hard_anchor,ZORP,14,0,3,2,1
41680,validated_hard_anchor,ZORP,12,8,0,0,0
41680,validated_hard_anchor,ZORP,12,8,1,2,0
41680,validated_hard_anchor,ZORP,12,8,2,1,0
41680,validated_hard_anchor,ZORP,12,8,3,2,0
41680,validated_hard_anchor,ZORP,13,1,0,0,0
41680,validated_hard_anchor,ZORP,13,1,1,0,0
41680,validated_hard_anchor,ZORP,13,1,2,1,0
41680,validated_hard_anchor,ZORP,13,1,3,0,0
41680,validated_hard_anchor,ZORP,12,6,0,2,1
41680,validated_hard_anchor,ZORP,11,4,0,3,0
41680,validated_hard_anchor,ZORP,11,4,1,2,0
41680,validated_hard_anchor,ZORP,11,4,2,1,0
41680,validated_hard_anchor,ZORP,11,4,3,1,0
41680,validated_hard_anchor,ZORP,5,3,0,2,0
41680,validated_hard_anchor,ZORP,5,3,1,0,0
41680,validated_hard_anchor,ZORP,5,3,2,3,1
41680,validated_hard_anchor,ZORP,11,11,0,2,1
41680,validated_hard_anchor,ZORP,4,7,0,1,0
41680,validated_hard_anchor,ZORP,4,7,1,3,0
41680,validated_hard_anchor,ZORP,4,7,2,0,1
41680,validated_hard_anchor,ZORP,9,13,0,0,0
41680,validated_hard_anchor,ZORP,9,13,1,3,0
41680,validated_hard_anchor,ZORP,9,13,2,1,0
41680,validated_hard_anchor,ZORP,9,13,3,0,0
41680,validated_hard_anchor,ZORP,2,13,0,2,0
41680,validated_hard_anchor,ZORP,2,13,1,3,0
41680,validated_hard_anchor,ZORP,2,13,2,1,0
41680,validated_hard_anchor,ZORP,2,13,3,1,0
41680,validated_hard_anchor,ZORP,11,0,0,3,0
41680,validated_hard_anchor,ZORP,11,0,1,1,0
41680,validated_hard_anchor,ZORP,11,0,2,2,0
41680,validated_hard_anchor,ZORP,11,0,3,0,1
41680,validated_hard_anchor,ZORP,9,5,0,0,0
41680,validated_hard_anchor,ZORP,9,5,1,0,0
41680,validated_hard_anchor,ZORP,9,5,2,1,0
41680,validated_hard_anchor,ZORP,9,5,3,2,1
41680,validated_hard_anchor,ZORP,3,3,0,1,0
41680,validated_hard_anchor,ZORP,3,3,1,2,1
41680,validated_hard_anchor,ZORP,5,2,0,0,1
41680,validated_hard_anchor,ZORP,8,6,0,1,0
41680,validated_hard_anchor,ZORP,8,6,1,0,0
41680,validated_hard_anchor,ZORP,8,6,2,3,0
41680,validated_hard_anchor,ZORP,8,6,3,0,0
41680,validated_hard_anchor,ZORP,4,15,0,2,0
41680,validated_hard_anchor,ZORP,4,15,1,2,0
41680,validated_hard_anchor,ZORP,4,15,2,3,0
41680,validated_hard_anchor,ZORP,4,15,3,0,1
41680,validated_hard_anchor,ZORP,4,4,0,1,0
41680,validated_hard_anchor,ZORP,4,4,1,2,0
41680,validated_hard_anchor,ZORP,4,4,2,0,0
41680,validated_hard_anchor,ZORP,4,4,3,1,0
41680,validated_hard_anchor,ZORP,3,2,0,0,0
41680,validated_hard_anchor,ZORP,3,2,1,0,0
41680,validated_hard_anchor,ZORP,3,2,2,2,0
41680,validated_hard_anchor,ZORP,3,2,3,2,0
41680,validated_hard_anchor,ZORP,5,8,0,0,0
41680,validated_hard_anchor,ZORP,5,8,1,2,0
41680,validated_hard_anchor,ZORP,5,8,2,0,0
41680,validated_hard_anchor,ZORP,5,8,3,1,1
41680,validated_hard_anchor,ZORP,10,5,0,0,1
41777,validated_uniform,ZORP,0,14,0,1,1
41777,validated_uniform,ZORP,6,8,0,2,0
41777,validated_uniform,ZORP,6,8,1,2,0
41777,validated_uniform,ZORP,6,8,2,1,1
41777,validated_uniform,ZORP,14,4,0,2,0
41777,validated_uniform,ZORP,14,4,1,0,0
41777,validated_uniform,ZORP,14,4,2,2,0
41777,validated_uniform,ZORP,14,4,3,0,0
41777,validated_uniform,ZORP,3,2,0,3,1
41777,validated_uniform,ZORP,14,0,0,3,0
41777,validated_uniform,ZORP,14,0,1,1,1
41777,validated_uniform,ZORP,13,3,0,1,1
41777,validated_uniform,ZORP,8,5,0,2,1
41777,validated_uniform,ZORP,7,4,0,0,0
41777,validated_uniform,ZORP,7,4,1,3,0
41777,validated_uniform,ZORP,7,4,2,0,0
41777,validated_uniform,ZORP,7,4,3,1,0
41777,validated_uniform,ZORP,13,11,0,0,0
41777,validated_uniform,ZORP,13,11,1,0,0
41777,validated_uniform,ZORP,13,11,2,3,0
41777,validated_uniform,ZORP,13,11,3,0,0
41777,validated_uniform,ZORP,11,14,0,3,1
41777,validated_uniform,ZORP,13,0,0,2,0
41777,validated_uniform,ZORP,13,0,1,0,0
41777,validated_uniform,ZORP,13,0,2,3,1
41777,validated_uniform,ZORP,4,14,0,0,0
41777,validated_uniform,ZORP,4,14,1,3,0
41777,validated_uniform,ZORP,4,14,2,1,1
41777,validated_uniform,ZORP,4,15,0,1,0
41777,validated_uniform,ZORP,4,15,1,2,0
41777,validated_uniform,ZORP,4,15,2,0,0
41777,validated_uniform,ZORP,4,15,3,0,0
41777,validated_uniform,ZORP,15,7,0,1,0
41777,validated_uniform,ZORP,15,7,1,1,0
41777,validated_uniform,ZORP,15,7,2,3,0
41777,validated_uniform,ZORP,15,7,3,1,0
41777,validated_uniform,ZORP,7,1,0,1,1
41777,validated_uniform,ZORP,8,13,0,0,0
41777,validated_uniform,ZORP,8,13,1,2,1
41777,validated_uniform,ZORP,12,7,0,3,1
41777,validated_uniform,ZORP,15,11,0,1,0
41777,validated_uniform,ZORP,15,11,1,0,1
41777,validated_uniform,ZORP,5,9,0,2,0
41777,validated_uniform,ZORP,5,9,1,1,0
41777,validated_uniform,ZORP,5,9,2,1,0
41777,validated_uniform,ZORP,5,9,3,2,0
41777,validated_uniform,ZORP,13,2,0,3,0
41777,validated_uniform,ZORP,13,2,1,2,1
41777,validated_uniform,ZORP,2,0,0,1,1
41777,validated_uniform,ZORP,12,8,0,0,1
41777,validated_uniform,ZORP,12,0,0,0,1
41777,validated_uniform,ZORP,10,3,0,1,0
41777,validated_uniform,ZORP,10,3,1,0,0
41777,validated_uniform,ZORP,10,3,2,1,0
41777,validated_uniform,ZORP,10,3,3,2,1
41777,validated_uniform,ZORP,0,6,0,3,0
41777,validated_uniform,ZORP,0,6,1,3,0
41777,validated_uniform,ZORP,0,6,2,2,0
41777,validated_uniform,ZORP,0,6,3,3,0
41777,validated_uniform,ZORP,6,1,0,3,1
41777,validated_uniform,ZORP,13,10,0,3,0
41777,validated_uniform,ZORP,13,10,1,3,0
41777,validated_uniform,ZORP,13,10,2,3,0
41777,validated_uniform,ZORP,13,10,3,2,1
41777,validated_uniform,ZORP,3,15,0,1,0
41777,validated_uniform,ZORP,3,15,1,3,0
41777,validated_uniform,ZORP,3,15,2,3,0
41777,validated_uniform,ZORP,3,15,3,2,0
41777,validated_uniform,ZORP,1,5,0,1,0
41777,validated_uniform,ZORP,1,5,1,0,1
41777,validated_uniform,ZORP,1,14,0,2,1
41777,validated_uniform,ZORP,10,14,0,3,0
41777,validated_uniform,ZORP,10,14,1,3,0
41777,validated_uniform,ZORP,10,14,2,0,1
41777,validated_uniform,ZORP,0,2,0,3,0
41777,validated_uniform,ZORP,0,2,1,1,1
41777,validated_uniform,ZORP,0,5,0,1,0
41777,validated_uniform,ZORP,0,5,1,1,0
41777,validated_uniform,ZORP,0,5,2,0,0
41777,validated_uniform,ZORP,0,5,3,2,1
41777,validated_uniform,ZORP,15,3,0,2,0
41777,validated_uniform,ZORP,15,3,1,2,0
41777,validated_uniform,ZORP,15,3,2,2,0
41777,validated_uniform,ZORP,15,3,3,1,0
41777,validated_uniform,ZORP,13,7,0,1,1
41777,validated_uniform,ZORP,0,15,0,0,0
41777,validated_uniform,ZORP,0,15,1,2,0
41777,validated_uniform,ZORP,0,15,2,2,0
41777,validated_uniform,ZORP,0,15,3,2,0
41777,validated_uniform,ZORP,9,4,0,2,0
41777,validated_uniform,ZORP,9,4,1,3,1
41777,validated_uniform,ZORP,11,0,0,1,0
41777,validated_uniform,ZORP,11,0,1,2,1
41777,validated_uniform,ZORP,8,0,0,1,0
41777,validated_uniform,ZORP,8,0,1,1,0
41777,validated_uniform,ZORP,8,0,2,0,1
41777,validated_uniform,ZORP,7,8,0,1,0
41777,validated_uniform,ZORP,7,8,1,2,1
41777,validated_uniform,ZORP,12,3,0,0,0
41777,validated_uniform,ZORP,12,3,1,0,0
41777,validated_uniform,ZORP,12,3,2,2,0
41777,validated_uniform,ZORP,12,3,3,1,0
41777,validated_uniform,ZORP,10,8,0,3,0
41777,validated_uniform,ZORP,10,8,1,2,0
41777,validated_uniform,ZORP,10,8,2,3,0
41777,validated_uniform,ZORP,10,8,3,1,1
41777,validated_uniform,ZORP,2,1,0,0,0
41777,validated_uniform,ZORP,2,1,1,2,0
41777,validated_uniform,ZORP,2,1,2,3,1
41777,validated_uniform,ZORP,1,9,0,2,0
41777,validated_uniform,ZORP,1,9,1,2,0
41777,validated_uniform,ZORP,1,9,2,3,0
41777,validated_uniform,ZORP,1,9,3,1,0
41777,validated_uniform,ZORP,15,0,0,1,0
41777,validated_uniform,ZORP,15,0,1,0,0
41777,validated_uniform,ZORP,15,0,2,2,1
41777,validated_uniform,ZORP,3,11,0,3,0
41777,validated_uniform,ZORP,3,11,1,2,0
41777,validated_uniform,ZORP,3,11,2,1,0
41777,validated_uniform,ZORP,3,11,3,3,0
41777,validated_uniform,ZORP,2,11,0,2,1
41777,validated_uniform,ZORP,0,10,0,0,0
41777,validated_uniform,ZORP,0,10,1,1,1
41777,validated_hard,ZORP,9,0,0,3,1
41777,validated_hard,ZORP,11,0,0,3,0
41777,validated_hard,ZORP,11,0,1,0,0
41777,validated_hard,ZORP,11,0,2,3,0
41777,validated_hard,ZORP,11,0,3,2,1
41777,validated_hard,ZORP,12,0,0,0,1
41777,validated_hard,ZORP,9,2,0,3,0
41777,validated_hard,ZORP,9,2,1,1,0
41777,validated_hard,ZORP,9,2,2,1,0
41777,validated_hard,ZORP,9,2,3,3,0
41777,validated_hard,ZORP,9,13,0,1,0
41777,validated_hard,ZORP,9,13,1,0,1
41777,validated_hard,ZORP,9,4,0,3,1
41777,validated_hard,ZORP,6,11,0,3,0
41777,validated_hard,ZORP,6,11,1,2,1
41777,validated_hard,ZORP,14,0,0,3,0
41777,validated_hard,ZORP,14,0,1,3,0
41777,validated_hard,ZORP,14,0,2,3,0
41777,validated_hard,ZORP,14,0,3,3,0
41777,validated_hard,ZORP,15,0,0,1,0
41777,validated_hard,ZORP,15,0,1,1,0
41777,validated_hard,ZORP,15,0,2,1,0
41777,validated_hard,ZORP,15,0,3,2,1
41777,validated_hard,ZORP,6,8,0,0,0
41777,validated_hard,ZORP,6,8,1,0,0
41777,validated_hard,ZORP,6,8,2,2,0
41777,validated_hard,ZORP,6,8,3,0,0
41777,validated_hard,ZORP,6,15,0,2,1
41777,validated_hard,ZORP,0,7,0,0,0
41777,validated_hard,ZORP,0,7,1,1,0
41777,validated_hard,ZORP,0,7,2,1,0
41777,validated_hard,ZORP,0,7,3,3,1
41777,validated_hard,ZORP,6,13,0,3,1
41777,validated_hard,ZORP,8,0,0,2,0
41777,validated_hard,ZORP,8,0,1,2,0
41777,validated_hard,ZORP,8,0,2,2,0
41777,validated_hard,ZORP,8,0,3,1,0
41777,validated_hard,ZORP,6,1,0,3,1
41777,validated_hard,ZORP,13,0,0,3,1
41777,validated_hard,ZORP,6,10,0,3,0
41777,validated_hard,ZORP,6,10,1,3,0
41777,validated_hard,ZORP,6,10,2,0,1
41777,validated_hard,ZORP,1,9,0,3,0
41777,validated_hard,ZORP,1,9,1,2,0
41777,validated_hard,ZORP,1,9,2,1,0
41777,validated_hard,ZORP,1,9,3,0,1
41777,validated_hard,ZORP,0,6,0,3,0
41777,validated_hard,ZORP,0,6,1,3,0
41777,validated_hard,ZORP,0,6,2,3,0
41777,validated_hard,ZORP,0,6,3,2,0
41777,validated_hard,ZORP,12,8,0,0,1
41777,validated_hard,ZORP,9,7,0,2,0
41777,validated_hard,ZORP,9,7,1,3,0
41777,validated_hard,ZORP,9,7,2,0,0
41777,validated_hard,ZORP,9,7,3,1,1
41777,validated_hard,ZORP,0,12,0,1,0
41777,validated_hard,ZORP,0,12,1,3,0
41777,validated_hard,ZORP,0,12,2,1,0
41777,validated_hard,ZORP,0,12,3,2,0
41777,validated_hard,ZORP,0,11,0,1,0
41777,validated_hard,ZORP,0,11,1,0,0
41777,validated_hard,ZORP,0,11,2,0,0
41777,validated_hard,ZORP,0,11,3,2,0
41777,validated_hard,ZORP,1,11,0,1,1
41777,validated_hard,ZORP,0,5,0,1,0
41777,validated_hard,ZORP,0,5,1,2,1
41777,validated_hard,ZORP,8,13,0,1,0
41777,validated_hard,ZORP,8,13,1,3,0
41777,validated_hard,ZORP,8,13,2,2,1
41777,validated_hard,ZORP,2,11,0,1,0
41777,validated_hard,ZORP,2,11,1,1,0
41777,validated_hard,ZORP,2,11,2,2,1
41777,validated_hard,ZORP,4,11,0,1,0
41777,validated_hard,ZORP,4,11,1,2,0
41777,validated_hard,ZORP,4,11,2,2,0
41777,validated_hard,ZORP,4,11,3,0,0
41777,validated_hard,ZORP,1,8,0,1,0
41777,validated_hard,ZORP,1,8,1,0,0
41777,validated_hard,ZORP,1,8,2,0,0
41777,validated_hard,ZORP,1,8,3,2,0
41777,validated_hard,ZORP,11,4,0,3,0
41777,validated_hard,ZORP,11,4,1,2,1
41777,validated_hard,ZORP,1,12,0,0,0
41777,validated_hard,ZORP,1,12,1,0,0
41777,validated_hard,ZORP,1,12,2,2,0
41777,validated_hard,ZORP,1,12,3,2,0
41777,validated_hard,ZORP,2,0,0,0,0
41777,validated_hard,ZORP,2,0,1,2,0
41777,validated_hard,ZORP,2,0,2,1,1
41777,validated_hard,ZORP,1,5,0,0,1
41777,validated_hard,ZORP,11,7,0,1,0
41777,validated_hard,ZORP,11,7,1,1,0
41777,validated_hard,ZORP,11,7,2,0,1
41777,validated_hard,ZORP,0,15,0,1,0
41777,validated_hard,ZORP,0,15,1,2,0
41777,validated_hard,ZORP,0,15,2,1,0
41777,validated_hard,ZORP,0,15,3,2,0
41777,validated_hard,ZORP,12,14,0,3,0
41777,validated_hard,ZORP,12,14,1,2,0
41777,validated_hard,ZORP,12,14,2,0,0
41777,validated_hard,ZORP,12,14,3,1,1
41777,validated_hard,ZORP,2,8,0,2,0
41777,validated_hard,ZORP,2,8,1,3,0
41777,validated_hard,ZORP,2,8,2,1,1
41777,validated_hard,ZORP,12,7,0,0,0
41777,validated_hard,ZORP,12,7,1,1,0
41777,validated_hard,ZORP,12,7,2,0,0
41777,validated_hard,ZORP,12,7,3,0,0
41777,validated_hard,ZORP,8,1,0,3,0
41777,validated_hard,ZORP,8,1,1,0,0
41777,validated_hard,ZORP,8,1,2,0,0
41777,validated_hard,ZORP,8,1,3,0,0
41777,validated_hard,ZORP,1,15,0,3,0
41777,validated_hard,ZORP,1,15,1,2,0
41777,validated_hard,ZORP,1,15,2,1,1
41777,validated_hard,ZORP,12,11,0,2,0
41777,validated_hard,ZORP,12,11,1,1,0
41777,validated_hard,ZORP,12,11,2,3,1
41777,validated_hard,ZORP,0,14,0,0,0
41777,validated_hard,ZORP,0,14,1,3,0
41777,validated_hard,ZORP,0,14,2,3,0
41777,validated_hard,ZORP,0,14,3,2,0
41777,validated_hard,ZORP,11,14,0,3,1
41777,validated_hard,ZORP,11,3,0,1,0
41777,validated_hard,ZORP,11,3,1,3,0
41777,validated_hard,ZORP,11,3,2,0,1
41777,validated_hard,ZORP,4,15,0,2,0
41777,validated_hard,ZORP,4,15,1,2,0
41777,validated_hard,ZORP,4,15,2,2,0
41777,validated_hard,ZORP,4,15,3,1,0
41777,validated_hard,ZORP,4,14,0,1,1
41777,validated_hard,ZORP,8,3,0,3,1
41777,validated_hard,ZORP,1,4,0,1,0
41777,validated_hard,ZORP,1,4,1,1,0
41777,validated_hard,ZORP,1,4,2,0,0
41777,validated_hard,ZORP,1,4,3,0,0
41777,validated_dream,ZORP,9,0,0,3,1
41777,validated_dream,ZORP,11,0,0,2,1
41777,validated_dream,ZORP,12,0,0,0,1
41777,validated_dream,ZORP,9,2,0,2,1
41777,validated_dream,ZORP,9,4,0,2,0
41777,validated_dream,ZORP,9,4,1,2,0
